underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias
SPX,1409.71,*,SXY070317P01310000,,put,03/17/2007,01/05/2007,1310,5.3,6,7,0,5150,0.1639,-0.1152,0.0019,-42.1356,120.292,SXY070317P01310000
SPX,1409.71,*,SXY070317P01320000,,put,03/17/2007,01/05/2007,1320,6,6.9,7.9,10,645,0.1616,-0.1339,0.0022,-45.5391,133.6294,SXY070317P01320000
SPX,1409.71,*,SXY070317P01325000,,put,03/17/2007,01/05/2007,1325,7.7,7.5,8.5,5421,46355,0.1606,-0.1444,0.0023,-47.2911,140.6425,SXY070317P01325000
SPX,1409.71,*,SXY070317P01330000,,put,03/17/2007,01/05/2007,1330,8,8.1,9.1,2810,12280,0.1595,-0.1553,0.0024,-48.9332,147.6637,SXY070317P01330000
SPX,1409.71,*,SXY070317P01335000,,put,03/17/2007,01/05/2007,1335,8.4,8.7,9.7,0,5395,0.1585,-0.1671,0.0026,-50.5782,154.8452,SXY070317P01335000
SPX,1409.71,*,SXY070317P01340000,,put,03/17/2007,01/05/2007,1340,0,9.4,10.4,35,0,0.1575,-0.1794,0.0027,-52.1477,162.0626,SXY070317P01340000
SPX,1409.71,*,SXY070317P01345000,,put,03/17/2007,01/05/2007,1345,9.5,9.8,11.4,0,6915,0.1566,-0.1926,0.0028,-53.6887,169.3557,SXY070317P01345000
SPX,1409.71,*,SXY070317P01350000,,put,03/17/2007,01/05/2007,1350,11.2,10.5,12,1604,92710,0.1557,-0.2065,0.003,-55.1211,176.6003,SXY070317P01350000
SPX,1409.71,*,SXY070317P01355000,,put,03/17/2007,01/05/2007,1355,11.5,11.4,13,8,3007,0.1548,-0.2211,0.0031,-56.4276,183.7537,SXY070317P01355000
SPX,1409.71,*,SXY070317P01360000,,put,03/17/2007,01/05/2007,1360,10.5,12.2,13.8,0,1859,0.1539,-0.2364,0.0032,-57.5905,190.771,SXY070317P01360000
SPX,1409.71,*,SXY070317P01365000,,put,03/17/2007,01/05/2007,1365,11.6,13.2,14.8,0,5124,0.1531,-0.2524,0.0034,-58.6531,197.6564,SXY070317P01365000
SPX,1409.71,*,SXY070317P01370000,,put,03/17/2007,01/05/2007,1370,14.2,14.2,15.8,1,3248,0.1524,-0.2693,0.0035,-59.5962,204.3414,SXY070317P01370000
SPX,1409.71,*,SXY070317P01375000,,put,03/17/2007,01/05/2007,1375,16.1,15.4,17,1403,39346,0.1516,-0.2867,0.0036,-60.28,210.6784,SXY070317P01375000
SPX,1409.71,*,SXY070317P01380000,,put,03/17/2007,01/05/2007,1380,17,16.4,18.1,0,2979,0.1509,-0.3048,0.0038,-60.8086,216.7,SXY070317P01380000
SPX,1409.71,*,SXY070317P01385000,,put,03/17/2007,01/05/2007,1385,18.6,17.7,19.3,400,190,0.1502,-0.3235,0.0039,-61.1049,222.3098,SXY070317P01385000
SPX,1409.71,*,SXY070317P01390000,,put,03/17/2007,01/05/2007,1390,20.3,19.1,20.7,382,13450,0.1496,-0.3429,0.004,-61.2135,227.4782,SXY070317P01390000
SPX,1409.71,*,SXY070317P01395000,,put,03/17/2007,01/05/2007,1395,20.8,20.3,22.3,99,117,0.149,-0.3628,0.0041,-61.0608,232.1252,SXY070317P01395000
SPX,1409.71,*,SXZ070317P01400000,,put,03/17/2007,01/05/2007,1400,22.8,22,23.5,4141,86998,0.1484,-0.3831,0.0042,-60.635,236.2058,SXZ070317P01400000
SPX,1409.71,*,SXZ070317P01405000,,put,03/17/2007,01/05/2007,1405,23.2,23.7,25.7,2,557,0.1479,-0.404,0.0042,-59.9862,239.6852,SXZ070317P01405000
SPX,1409.71,*,SXZ070317P01410000,,put,03/17/2007,01/05/2007,1410,26.2,25.5,27,15,842,0.1474,-0.4251,0.0043,-59.0473,242.5122,SXZ070317P01410000
SPX,1409.71,*,SXZ070317P01415000,,put,03/17/2007,01/05/2007,1415,28,27.3,29.3,5772,7078,0.1469,-0.4466,0.0043,-57.8134,244.6559,SXZ070317P01415000
SPX,1409.71,*,SXZ070317P01420000,,put,03/17/2007,01/05/2007,1420,30,29.5,31.5,9343,8583,0.1465,-0.4682,0.0044,-56.3441,246.091,SXZ070317P01420000
SPX,1409.71,*,SXZ070317P01425000,,put,03/17/2007,01/05/2007,1425,32.3,31.8,32.9,13915,72426,0.1461,-0.4901,0.0044,-54.5792,246.7967,SXZ070317P01425000
SPX,1409.71,*,SXZ070317P01430000,,put,03/17/2007,01/05/2007,1430,33,34,36,2,16328,0.1458,-0.5119,0.0044,-52.5866,246.7629,SXZ070317P01430000
SPX,1409.71,*,SXZ070317P01435000,,put,03/17/2007,01/05/2007,1435,32,36.5,38.5,0,22826,0.1454,-0.5338,0.0044,-50.244,245.9862,SXZ070317P01435000
SPX,1409.71,*,SXZ070317P01440000,,put,03/17/2007,01/05/2007,1440,30,39.2,41.2,0,24113,0.1451,-0.5556,0.0044,-47.6911,244.4739,SXZ070317P01440000
SPX,1409.71,*,SXZ070317P01445000,,put,03/17/2007,01/05/2007,1445,40.2,42.2,44.2,1,1147,0.1449,-0.5771,0.0044,-44.9442,242.2458,SXZ070317P01445000
SPX,1409.71,*,SXZ070317P01450000,,put,03/17/2007,01/05/2007,1450,38.8,45.1,47.1,0,5962,0.1447,-0.5984,0.0043,-41.9508,239.3211,SXZ070317P01450000
SPX,1409.71,*,SXZ070317P01455000,,put,03/17/2007,01/05/2007,1455,42.2,48.2,50.2,0,42,0.1445,-0.6194,0.0043,-38.7267,235.727,SXZ070317P01455000
SPX,1409.71,*,SXZ070317P01460000,,put,03/17/2007,01/05/2007,1460,47.2,51.8,53.8,0,6608,0.1443,-0.6401,0.0042,-35.2896,231.496,SXZ070317P01460000
SPX,1409.71,*,SXZ070317P01465000,,put,03/17/2007,01/05/2007,1465,0,55.1,57.1,0,0,0.1442,-0.6602,0.0041,-31.737,226.6966,SXZ070317P01465000
SPX,1409.71,*,SXZ070317P01470000,,put,03/17/2007,01/05/2007,1470,0,58.8,60.8,0,0,0.1441,-0.6798,0.004,-28.0154,221.3544,SXZ070317P01470000
SPX,1409.71,*,SXZ070317P01475000,,put,03/17/2007,01/05/2007,1475,61,62.6,64.6,1,931,0.1441,-0.6988,0.0039,-24.2286,215.5619,SXZ070317P01475000
SPX,1409.71,*,SXZ070317P01480000,,put,03/17/2007,01/05/2007,1480,0,66.8,68.8,0,0,0.144,-0.7173,0.0038,-20.2358,209.2855,SXZ070317P01480000
SPX,1409.71,*,SXZ070317P01485000,,put,03/17/2007,01/05/2007,1485,0,70.9,72.9,0,0,0.1441,-0.7349,0.0037,-16.3121,202.7371,SXZ070317P01485000
SPX,1409.71,*,SXZ070317P01490000,,put,03/17/2007,01/05/2007,1490,0,75.1,77.1,0,0,0.1441,-0.752,0.0035,-12.2264,195.8103,SXZ070317P01490000
SPX,1409.71,*,SXZ070317P01495000,,put,03/17/2007,01/05/2007,1495,0,79.3,81.3,0,0,0.1442,-0.7683,0.0034,-8.1741,188.6879,SXZ070317P01495000
SPX,1409.71,*,SXM070317P01500000,,put,03/17/2007,01/05/2007,1500,70.4,83.7,85.7,0,3660,0.1443,-0.7839,0.0033,-4.0895,181.3614,SXM070317P01500000
SPX,1409.71,*,SXM070317P01505000,,put,03/17/2007,01/05/2007,1505,0,88.2,90.2,0,0,0.1445,-0.7986,0.0031,-0.0839,173.9725,SXM070317P01505000
SPX,1409.71,*,SXM070317P01510000,,put,03/17/2007,01/05/2007,1510,0,92.9,94.9,0,0,0.1447,-0.8126,0.003,3.9138,166.4929,SXM070317P01510000
SPX,1409.71,*,SXM070317P01520000,,put,03/17/2007,01/05/2007,1520,0,102.3,104.3,0,0,0.1452,-0.8384,0.0027,11.7261,151.5495,SXM070317P01520000
SPX,1409.71,*,SXM070317P01525000,,put,03/17/2007,01/05/2007,1525,89,107.1,109.1,0,4,0.1454,-0.8503,0.0026,15.6034,144.0644,SXM070317P01525000
SPX,1409.71,*,SXM070317P01530000,,put,03/17/2007,01/05/2007,1530,0,111.9,113.9,0,0,0.1458,-0.8613,0.0025,19.2283,136.8872,SXM070317P01530000
SPX,1409.71,*,SXM070317P01535000,,put,03/17/2007,01/05/2007,1535,0,116.8,118.8,0,0,0.1461,-0.8717,0.0023,22.8679,129.7094,SXM070317P01535000
SPX,1409.71,*,SXM070317P01540000,,put,03/17/2007,01/05/2007,1540,0,121.7,123.7,0,0,0.1465,-0.8814,0.0022,26.3292,122.7954,SXM070317P01540000
SPX,1409.71,*,SXM070317P01545000,,put,03/17/2007,01/05/2007,1545,0,126.6,128.6,0,0,0.147,-0.8902,0.0021,29.6072,116.1758,SXM070317P01545000
SPX,1409.71,*,SXM070317P01550000,,put,03/17/2007,01/05/2007,1550,117.5,131.5,133.5,0,72,0.1474,-0.8987,0.0019,32.8766,109.6202,SXM070317P01550000
SPX,1409.71,*,SXM070317P01575000,,put,03/17/2007,01/05/2007,1575,0,0,0,0,0,0.1503,-0.932,0.0014,46.8769,81.2444,SXM070317P01575000
SPX,1409.71,*,SPB070317P01600000,,put,03/17/2007,01/05/2007,1600,0,0,0,0,3,0.1503,-0.9581,0.001,60.227,55.3182,SPB070317P01600000
SPX,1409.71,*,SVP070317P01700000,,put,03/17/2007,01/05/2007,1700,0,0,0,0,34930,0.1503,-0.996,0.0001,86.9996,7.4012,SVP070317P01700000
SPX,1409.71,*,SYG070616C00600000,,call,06/16/2007,01/05/2007,600,831.5,808.2,810.2,0,413,0.0907,1,0,-31.4076,0,SYG070616C00600000
SPX,1409.71,*,SPZ070616C00700000,,call,06/16/2007,01/05/2007,700,696.9,710.6,712.6,0,2,0.0907,1,0,-36.6422,0,SPZ070616C00700000
SPX,1409.71,*,SPZ070616C00750000,,call,06/16/2007,01/05/2007,750,0,661.8,663.8,0,0,0.0907,1,0,-39.2595,0,SPZ070616C00750000
SPX,1409.71,*,SPX070616C00800000,,call,06/16/2007,01/05/2007,800,417,613,615,0,611,0.0907,1,0,-41.8768,0,SPX070616C00800000
SPX,1409.71,*,SPX070616C00850000,,call,06/16/2007,01/05/2007,850,401,564.3,566.3,0,0,0.0907,1,0,-44.4941,0,SPX070616C00850000
SPX,1409.71,*,SXB070616C00900000,,call,06/16/2007,01/05/2007,900,526.3,515.5,517.5,0,20,0.0907,1,0,-47.1114,0,SXB070616C00900000
SPX,1409.71,*,SXB070616C00950000,,call,06/16/2007,01/05/2007,950,346,466.9,468.9,0,2,0.0907,1,0,-49.7287,0,SXB070616C00950000
SPX,1409.71,*,SPQ070616C01000000,,call,06/16/2007,01/05/2007,1000,439,418.4,420.4,0,157,0.0907,1,0,-52.346,0,SPQ070616C01000000
SPX,1409.71,*,SPQ070616C01050000,,call,06/16/2007,01/05/2007,1050,348,370.3,372.3,0,1454,0.0907,1,0,-54.9633,0.0003,SPQ070616C01050000
SPX,1409.71,*,SPT070616C01100000,,call,06/16/2007,01/05/2007,1100,325,322.5,324.5,8,1212,0.0907,1,0,-57.5817,0.0127,SPT070616C01100000
SPX,1409.71,*,SPT070616C01115000,,call,06/16/2007,01/05/2007,1115,0,308.2,310.2,0,0,0.0907,1,0,-58.3687,0.0342,SPT070616C01115000
SPX,1409.71,*,SPT070616C01125000,,call,06/16/2007,01/05/2007,1125,318.2,298.7,300.7,0,1,0.0907,1,0,-58.8946,0.0641,SPT070616C01125000
SPX,1409.71,*,SPT070616C01150000,,call,06/16/2007,01/05/2007,1150,233,275.2,277.2,0,92,0.0907,0.9999,0,-60.2204,0.2738,SPT070616C01150000
SPX,1409.71,*,SPT070616C01175000,,call,06/16/2007,01/05/2007,1175,237.5,251.8,253.8,0,8,0.0907,0.9997,0,-61.5867,0.9963,SPT070616C01175000
SPX,1409.71,*,SZP070616C01200000,,call,06/16/2007,01/05/2007,1200,236,228.7,230.7,0,7297,0.0907,0.999,0,-63.0593,3.1188,SZP070616C01200000
SPX,1409.71,*,SZP070616C01225000,,call,06/16/2007,01/05/2007,1225,224.7,205.9,207.9,0,4825,0.0907,0.997,0.0001,-64.7654,8.4738,SZP070616C01225000
SPX,1409.71,*,SZP070616C01250000,,call,06/16/2007,01/05/2007,1250,202.6,183.5,185.5,0,18636,0.0907,0.9922,0.0003,-66.8961,20.1438,SZP070616C01250000
SPX,1409.71,*,SZP070616C01275000,,call,06/16/2007,01/05/2007,1275,176,161.5,163.5,0,11980,0.0907,0.9816,0.0005,-69.6532,42.2131,SZP070616C01275000
SPX,1409.71,*,SXY070616C01300000,,call,06/16/2007,01/05/2007,1300,150.5,140.2,142.2,0,24105,0.0907,0.9614,0.001,-73.1146,78.5295,SXY070616C01300000
SPX,1409.71,*,SXY070616C01325000,,call,06/16/2007,01/05/2007,1325,120,119.5,121.5,3,7011,0.0907,0.9266,0.0016,-77.0504,130.5349,SXY070616C01325000
SPX,1409.71,*,SXY070616C01350000,,call,06/16/2007,01/05/2007,1350,104.8,99.8,101.8,1,21884,0.0918,0.8703,0.0025,-81.1148,197.9441,SXY070616C01350000
SPX,1409.71,*,SXY070616C01365000,,call,06/16/2007,01/05/2007,1365,0,88.5,90.5,0,0,0.0925,0.8264,0.003,-83.0393,240.3536,SXY070616C01365000
SPX,1409.71,*,SXY070616C01375000,,call,06/16/2007,01/05/2007,1375,83.3,82,83.2,9,13002,0.0929,0.7934,0.0033,-83.9185,267.5562,SXY070616C01375000
SPX,1409.71,*,SXZ070616C01400000,,call,06/16/2007,01/05/2007,1400,68,63.9,65.9,1,40976,0.0941,0.6986,0.004,-84.3347,326.5382,SXZ070616C01400000
SPX,1409.71,*,SXZ070616C01425000,,call,06/16/2007,01/05/2007,1425,51,48.4,50.4,302,21035,0.0954,0.593,0.0043,-81.6317,363.7025,SXZ070616C01425000
SPX,1409.71,*,SXZ070616C01450000,,call,06/16/2007,01/05/2007,1450,39,34.9,36.9,0,35337,0.0967,0.485,0.0044,-75.74,373.635,SXZ070616C01450000
SPX,1409.71,*,SXZ070616C01475000,,call,06/16/2007,01/05/2007,1475,28.8,23.6,25.6,0,15717,0.098,0.3826,0.0042,-67.2825,357.5902,SXZ070616C01475000
SPX,1409.71,*,SXM070616C01500000,,call,06/16/2007,01/05/2007,1500,16.5,15,16.6,1011,20670,0.0994,0.2919,0.0037,-57.3536,321.7942,SXM070616C01500000
SPX,1409.71,*,SXM070616C01525000,,call,06/16/2007,01/05/2007,1525,10,9,9.9,77,2966,0.1008,0.2159,0.0031,-47.0174,274.5432,SXM070616C01525000
SPX,1409.71,*,SXM070616C01550000,,call,06/16/2007,01/05/2007,1550,5.6,4.8,5.5,0,21683,0.1023,0.1556,0.0025,-37.2693,223.9377,SXM070616C01550000
SPX,1409.71,*,SPB070616C01600000,,call,06/16/2007,01/05/2007,1600,1.8,1.05,1.55,0,21377,0.1053,0.0756,0.0014,-21.4396,133.4919,SPB070616C01600000
SPX,1409.71,*,SYG070616P00600000,,put,06/16/2007,01/05/2007,600,0.2,0,0.25,0,210,0.2155,0,0,0,0,SYG070616P00600000
SPX,1409.71,*,SPZ070616P00700000,,put,06/16/2007,01/05/2007,700,0.1,0,0.15,0,11185,0.2155,0,0,-0.0002,0.0007,SPZ070616P00700000
SPX,1409.71,*,SPZ070616P00750000,,put,06/16/2007,01/05/2007,750,0.1,0,0.4,4,3712,0.2155,0,0,-0.0018,0.0078,SPZ070616P00750000
SPX,1409.71,*,SPX070616P00800000,,put,06/16/2007,01/05/2007,800,0.25,0.05,0.45,0,7973,0.2155,0,0,-0.0129,0.0573,SPX070616P00800000
SPX,1409.71,*,SPX070616P00850000,,put,06/16/2007,01/05/2007,850,0.3,0,0.5,0,2018,0.2155,-0.0001,0,-0.0688,0.3088,SPX070616P00850000
SPX,1409.71,*,SXB070616P00900000,,put,06/16/2007,01/05/2007,900,0.35,0.1,0.6,10,7386,0.2155,-0.0004,0,-0.283,1.2822,SXB070616P00900000
SPX,1409.71,*,SXB070616P00950000,,put,06/16/2007,01/05/2007,950,0.7,0.3,0.8,0,11483,0.2155,-0.0014,0,-0.9287,4.2578,SXB070616P00950000
SPX,1409.71,*,SPQ070616P01000000,,put,06/16/2007,01/05/2007,1000,0.9,0.65,1.15,0,36239,0.2155,-0.0042,0.0001,-2.5073,11.6552,SPQ070616P01000000
SPX,1409.71,*,SPQ070616P01050000,,put,06/16/2007,01/05/2007,1050,1.45,1.3,1.85,0,20354,0.2155,-0.0109,0.0001,-5.7067,26.9681,SPQ070616P01050000
SPX,1409.71,*,SPT070616P01100000,,put,06/16/2007,01/05/2007,1100,2.75,2.2,3,2053,24409,0.2155,-0.0245,0.0003,-11.1746,53.8674,SPT070616P01100000
SPX,1409.71,*,SPT070616P01115000,,put,06/16/2007,01/05/2007,1115,0,2.6,3.4,0,0,0.2155,-0.0305,0.0003,-13.3097,64.5957,SPT070616P01115000
SPX,1409.71,*,SPT070616P01125000,,put,06/16/2007,01/05/2007,1125,3,2.9,3.7,0,3531,0.2127,-0.0334,0.0004,-14.0811,69.6121,SPT070616P01125000
SPX,1409.71,*,SPT070616P01150000,,put,06/16/2007,01/05/2007,1150,4.2,3.7,4.5,100,24055,0.2061,-0.042,0.0005,-16.2424,84.0935,SPT070616P01150000
SPX,1409.71,*,SPT070616P01175000,,put,06/16/2007,01/05/2007,1175,4.3,4.8,5.6,0,13977,0.1997,-0.053,0.0006,-18.6285,101.2332,SPT070616P01175000
SPX,1409.71,*,SZP070616P01200000,,put,06/16/2007,01/05/2007,1200,6.4,6,7,9,42787,0.1937,-0.0669,0.0007,-21.2772,121.5601,SZP070616P01200000
SPX,1409.71,*,SZP070616P01225000,,put,06/16/2007,01/05/2007,1225,8,7.6,8.6,0,22690,0.188,-0.0845,0.0009,-24.1007,145.1446,SZP070616P01225000
SPX,1409.71,*,SZP070616P01250000,,put,06/16/2007,01/05/2007,1250,10,9.6,10.6,1200,45605,0.1826,-0.1063,0.0011,-26.9956,171.9737,SZP070616P01250000
SPX,1409.71,*,SZP070616P01275000,,put,06/16/2007,01/05/2007,1275,13,11.8,13.4,4002,32614,0.1775,-0.1333,0.0013,-29.8019,201.7372,SZP070616P01275000
SPX,1409.71,*,SXY070616P01300000,,put,06/16/2007,01/05/2007,1300,14.4,14.8,16.4,10,45314,0.1727,-0.1662,0.0015,-32.2947,233.7204,SXY070616P01300000
SPX,1409.71,*,SXY070616P01325000,,put,06/16/2007,01/05/2007,1325,19,18.6,20.2,300,26714,0.1683,-0.2057,0.0018,-34.2209,266.8073,SXY070616P01325000
SPX,1409.71,*,SXY070616P01350000,,put,06/16/2007,01/05/2007,1350,23.1,23.1,24.5,3145,54150,0.1642,-0.252,0.0021,-35.1984,299.1165,SXY070616P01350000
SPX,1409.71,*,SXY070616P01365000,,put,06/16/2007,01/05/2007,1365,23.5,26.4,28.4,0,316,0.1618,-0.2831,0.0022,-35.1456,317.1751,SXY070616P01365000
SPX,1409.71,*,SXY070616P01375000,,put,06/16/2007,01/05/2007,1375,28.7,28.9,30.9,5307,31755,0.1604,-0.3053,0.0023,-34.8593,328.4258,SXY070616P01375000
SPX,1409.71,*,SXZ070616P01400000,,put,06/16/2007,01/05/2007,1400,36,36.7,38.1,1023,47084,0.1569,-0.3648,0.0026,-32.8584,352.2316,SXZ070616P01400000
SPX,1409.71,*,SXZ070616P01425000,,put,06/16/2007,01/05/2007,1425,45,44.9,46.9,295,16249,0.1537,-0.4296,0.0027,-28.9325,368.0642,SXZ070616P01425000
SPX,1409.71,*,SXZ070616P01450000,,put,06/16/2007,01/05/2007,1450,58.5,55.8,57.8,7,9077,0.1508,-0.4979,0.0028,-22.9609,373.8946,SXZ070616P01450000
SPX,1409.71,*,SXZ070616P01475000,,put,06/16/2007,01/05/2007,1475,63,69,71,0,222,0.1483,-0.5673,0.0028,-15.0605,368.5613,SXZ070616P01475000
SPX,1409.71,*,SXM070616P01500000,,put,06/16/2007,01/05/2007,1500,84,84.6,86.6,1,5401,0.146,-0.6357,0.0027,-5.4197,352.0588,SXM070616P01500000
SPX,1409.71,*,SXM070616P01525000,,put,06/16/2007,01/05/2007,1525,84.5,102.6,104.6,0,9,0.1441,-0.7003,0.0026,5.4014,325.7068,SXM070616P01525000
SPX,1409.71,*,SXM070616P01550000,,put,06/16/2007,01/05/2007,1550,111,122.7,124.7,0,674,0.1425,-0.7593,0.0023,16.872,291.8445,SXM070616P01550000
SPX,1409.71,*,SPB070616P01600000,,put,06/16/2007,01/05/2007,1600,0,0,0,0,195,0.1403,-0.8547,0.0017,39.3313,213.9085,SPB070616P01600000
SPX,1409.71,*,SPX070922C00800000,,call,09/22/2007,01/05/2007,800,426,616,620,0,0,0.0901,1,0,-41.2784,0,SPX070922C00800000
SPX,1409.71,*,SPX070922C00850000,,call,09/22/2007,01/05/2007,850,0,568,572,0,0,0.0901,1,0,-43.8584,0,SPX070922C00850000
SPX,1409.71,*,SXB070922C00900000,,call,09/22/2007,01/05/2007,900,417.5,520.2,524.2,0,0,0.0901,1,0,-46.4383,0,SXB070922C00900000
SPX,1409.71,*,SXB070922C00950000,,call,09/22/2007,01/05/2007,950,0,472.7,476.7,0,0,0.0901,1,0,-49.0182,0,SXB070922C00950000
SPX,1409.71,*,SPQ070922C01000000,,call,09/22/2007,01/05/2007,1000,0,425.4,429.4,0,0,0.0901,1,0,-51.5981,0.0013,SPQ070922C01000000
SPX,1409.71,*,SPQ070922C01050000,,call,09/22/2007,01/05/2007,1050,263.8,378.6,382.6,0,0,0.0901,1,0,-54.1793,0.0273,SPQ070922C01050000
